State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s),Unnamed: 6
QLD,GROOMSVILLE,4352,Maranoa,,,
QLD,GROSMONT,4419,Maranoa,,,
QLD,GULUGUBA,4418,Maranoa,,,
QLD,GUNNEWIN,4455,Maranoa,,,
QLD,GURULMUNDI,4415,Maranoa,,,
QLD,HADEN,4353,Maranoa,,,
QLD,HALLIFORD,4405,Maranoa,,,
QLD,HALY CREEK,4610,Maranoa,,,
QLD,HAMPTON,4352,Maranoa,,,
QLD,HANNAFORD,4406,Maranoa,,,
QLD,HEADINGTON HILL,4361,Maranoa,,,
QLD,HEBEL,4486,Maranoa,,,
QLD,HENDON,4362,Maranoa,,,
...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,
...,11,12,13,14,15,...
QLD,HIGHLAND PLAINS,4454,Maranoa,,,
QLD,HODGLEIGH,4610,Maranoa,,,
QLD,HODGSON,4455,Maranoa,,,
QLD,HOOKSWOOD,4415,Maranoa,,,
QLD,HOPELAND,4413,Maranoa,,,
QLD,HUMEBURN,4490,Maranoa,,,
QLD,HUNGERFORD,4493,Maranoa,,,
QLD,HUTTON CREEK,4454,Maranoa,,,
QLD,ILFRACOMBE,4727,Maranoa,,,
QLD,INGLESTONE,4422,Maranoa,,,
QLD,INGLEWOOD,4387,Maranoa,,,
QLD,INJUNE,4454,Maranoa,,,
QLD,INVERLAW,4610,Maranoa,,,
QLD,IRONPOT,4610,Maranoa,,,
QLD,IRVINGDALE,4404,Maranoa,,,
QLD,ISISFORD,4731,Maranoa,,,
QLD,JACKSON,4426,Maranoa,,,
